year,term,value,source,corpus,smoothing,case_sensitive,query_group
1800,artificial smile,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1801,artificial smile,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1802,artificial smile,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1803,artificial smile,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1804,artificial smile,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1805,artificial smile,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1806,artificial smile,2.111817831718099e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1807,artificial smile,1.8720118788451146e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1808,artificial smile,4.185975566173283e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1809,artificial smile,3.829176975500559e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1810,artificial smile,3.750890709142141e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1811,artificial smile,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1812,artificial smile,2.8335755963837528e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1813,artificial smile,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1814,artificial smile,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1815,artificial smile,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1816,artificial smile,1.3649525953951525e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1817,artificial smile,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1818,artificial smile,3.043571172867132e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1819,artificial smile,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1820,artificial smile,1.5082038951064192e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1821,artificial smile,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1822,artificial smile,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1823,artificial smile,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1824,artificial smile,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1825,artificial smile,3.2818583406424295e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1826,artificial smile,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1827,artificial smile,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1828,artificial smile,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1829,artificial smile,1.100133539821968e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1830,artificial smile,1.812599181860719e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1831,artificial smile,1.4764128586364222e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1832,artificial smile,7.370761778702217e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1833,artificial smile,1.7113205075247606e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1834,artificial smile,8.079873436983576e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1835,artificial smile,5.854112306025172e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1836,artificial smile,4.3903356505836655e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1837,artificial smile,5.393147262111597e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1838,artificial smile,7.604867291455264e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1839,artificial smile,2.8667137552673694e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1840,artificial smile,5.7644862216932324e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1841,artificial smile,3.319564623183169e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1842,artificial smile,4.532886954677906e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1843,artificial smile,7.757025244359284e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1844,artificial smile,4.570303246964613e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1845,artificial smile,5.034634931178061e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1846,artificial smile,1.014403450128043e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1847,artificial smile,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1848,artificial smile,1.3114403785152717e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1849,artificial smile,6.858951184796069e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1850,artificial smile,6.1792935213134115e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1851,artificial smile,3.1508402553726e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1852,artificial smile,1.440012820097536e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1853,artificial smile,3.975734852446067e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1854,artificial smile,3.602039555516967e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1855,artificial smile,1.639737678971187e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1856,artificial smile,1.2371519364506867e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1857,artificial smile,2.119370456910019e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1858,artificial smile,1.6960268744981022e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1859,artificial smile,2.8329842916008374e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1860,artificial smile,1.9207970769485883e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1861,artificial smile,2.7045237160905344e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1862,artificial smile,4.306465850589802e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1863,artificial smile,3.769066392322884e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1864,artificial smile,6.751801340243446e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1865,artificial smile,7.2311285848059015e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1866,artificial smile,5.61604673876559e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1867,artificial smile,3.2304550146022848e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1868,artificial smile,6.023439524938112e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1869,artificial smile,3.179520202678532e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1870,artificial smile,2.4539175136339964e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1871,artificial smile,4.527742625271003e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1872,artificial smile,4.126781139035529e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1873,artificial smile,2.250272190806868e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1874,artificial smile,9.147176349699748e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1875,artificial smile,7.717707362075998e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1876,artificial smile,5.706211059219868e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1877,artificial smile,2.0719588267326117e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1878,artificial smile,1.36549305196354e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1879,artificial smile,3.2737339505928276e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1880,artificial smile,3.503218604095082e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1881,artificial smile,5.189429996832473e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1882,artificial smile,2.387558151184521e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1883,artificial smile,2.1422523754921485e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1884,artificial smile,4.787812812878656e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1885,artificial smile,6.482536729635058e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1886,artificial smile,8.810683738147418e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1887,artificial smile,4.494942640320687e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1888,artificial smile,2.3820161398901973e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1889,artificial smile,1.5203742709246626e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1890,artificial smile,2.7155273585321993e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1891,artificial smile,1.8880321750458506e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1892,artificial smile,3.860664676835768e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1893,artificial smile,6.069587943358101e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1894,artificial smile,1.3934732256970506e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1895,artificial smile,1.9182513355531228e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1896,artificial smile,2.072614968540165e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1897,artificial smile,3.08507264179525e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1898,artificial smile,9.013245150235605e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1899,artificial smile,2.401701726384431e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1900,artificial smile,3.534741166433264e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1901,artificial smile,3.118935332224737e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1902,artificial smile,1.5611998360753887e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1903,artificial smile,1.901652835201162e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1904,artificial smile,1.0014922224854672e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1905,artificial smile,2.42194841959531e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1906,artificial smile,9.200107342621777e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1907,artificial smile,8.274231300120505e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1908,artificial smile,2.023496925573909e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1909,artificial smile,6.673751551389273e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1910,artificial smile,2.070784876906373e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1911,artificial smile,6.678679831395584e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1912,artificial smile,5.0170084753276e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1913,artificial smile,2.735728088509859e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1914,artificial smile,2.8421190401139995e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1915,artificial smile,1.096037705039521e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1916,artificial smile,1.18794596382088e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1917,artificial smile,7.924652045687708e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1918,artificial smile,1.5055858781920506e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1919,artificial smile,1.5044103740535775e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1920,artificial smile,3.6414011805874225e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1921,artificial smile,2.484292327409321e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1922,artificial smile,2.2712609570874065e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1923,artificial smile,1.488950740480277e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1924,artificial smile,7.948693925285966e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1925,artificial smile,1.5855949886400822e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1926,artificial smile,2.21472462591521e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1927,artificial smile,2.6302526823229755e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1928,artificial smile,1.774769331497339e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1929,artificial smile,2.636975082737081e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1930,artificial smile,1.5072159076368052e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1931,artificial smile,4.459820845958973e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1932,artificial smile,2.0720902771387273e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1933,artificial smile,3.2828086915515087e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1934,artificial smile,2.609344074144815e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1935,artificial smile,1.9705250764445736e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1936,artificial smile,3.2768738833510724e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1937,artificial smile,1.9474795109886145e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1938,artificial smile,2.8656406136917667e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1939,artificial smile,1.7633144944184664e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1940,artificial smile,3.1540279277209038e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1941,artificial smile,3.6223390953438184e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1942,artificial smile,2.912884156103246e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1943,artificial smile,2.6950932596747634e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1944,artificial smile,2.3759409994994485e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1945,artificial smile,3.042173624123734e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1946,artificial smile,4.313826185153857e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1947,artificial smile,3.1536877553861586e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1948,artificial smile,3.107313739647566e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1949,artificial smile,1.6641532596395336e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1950,artificial smile,2.2140151934024743e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1951,artificial smile,2.455701864079174e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1952,artificial smile,2.098780038650716e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1953,artificial smile,2.2327073523342733e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1954,artificial smile,1.7203729552051072e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1955,artificial smile,1.8608551366483539e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1956,artificial smile,2.5788953195160502e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1957,artificial smile,2.1711539233137955e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1958,artificial smile,1.98177585453152e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1959,artificial smile,3.4406328897063077e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1960,artificial smile,2.4466584314097872e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1961,artificial smile,2.0836135039559167e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1962,artificial smile,1.865847476523186e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1963,artificial smile,1.809320249179791e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1964,artificial smile,2.0677142220648648e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1965,artificial smile,2.174508795249608e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1966,artificial smile,2.1837598396245994e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1967,artificial smile,2.3562924944542374e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1968,artificial smile,1.8255995604121722e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1969,artificial smile,1.6987518058897422e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1970,artificial smile,1.8545087687726891e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1971,artificial smile,1.5393858410206462e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1972,artificial smile,1.2033056773219641e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1973,artificial smile,1.9287926811273337e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1974,artificial smile,1.3029860523872117e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1975,artificial smile,2.246516306314561e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1976,artificial smile,1.7004160302036553e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1977,artificial smile,1.306876717954708e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1978,artificial smile,2.160830847586226e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1979,artificial smile,1.7506042171433478e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1980,artificial smile,2.097677809231868e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1981,artificial smile,2.8248829941901477e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1982,artificial smile,2.1671373584553066e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1983,artificial smile,2.8063165125047362e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1984,artificial smile,2.5854545171455356e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1985,artificial smile,2.1770927283171204e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1986,artificial smile,2.5902915368192225e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1987,artificial smile,2.751449734716971e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1988,artificial smile,2.8410072072659887e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1989,artificial smile,3.0132054629206095e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1990,artificial smile,3.7203566893850848e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1991,artificial smile,3.195800513111635e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1992,artificial smile,2.537924759238308e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1993,artificial smile,3.167974993445455e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1994,artificial smile,2.5534294678664082e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1995,artificial smile,3.0649962567963485e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1996,artificial smile,3.2715066211608246e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1997,artificial smile,3.227940137406904e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1998,artificial smile,3.726178920970824e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1999,artificial smile,3.2697038410134383e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
2000,artificial smile,4.703553102558544e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
2001,artificial smile,4.275079401594439e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
2002,artificial smile,5.366308730714309e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
2003,artificial smile,4.4390904285762645e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
2004,artificial smile,5.471286090852345e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
2005,artificial smile,6.829881549208494e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
2006,artificial smile,6.385309170298115e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
2007,artificial smile,7.832112736139152e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
2008,artificial smile,6.81452227979662e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
2009,artificial smile,9.589505189921965e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
2010,artificial smile,9.512884702189695e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
2011,artificial smile,1.4551877036694805e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
2012,artificial smile,1.0536147954098851e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
2013,artificial smile,1.1040659053662694e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
2014,artificial smile,1.4895682909354946e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
2015,artificial smile,1.4053279429049326e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
2016,artificial smile,1.335403698732307e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
2017,artificial smile,1.4942454384936354e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
2018,artificial smile,1.5733444769239213e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
2019,artificial smile,1.2210032984683039e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1800,artificial manner,4.09337594931003e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1801,artificial manner,9.177208681876436e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1802,artificial manner,6.396965090971207e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1803,artificial manner,3.2897343515969624e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1804,artificial manner,2.3364176371387657e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1805,artificial manner,5.4136368277113434e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1806,artificial manner,5.068362796123438e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1807,artificial manner,5.054432250517493e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1808,artificial manner,7.325457573870153e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1809,artificial manner,4.403553433007801e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1810,artificial manner,3.50083126932077e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1811,artificial manner,4.801617858873897e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1812,artificial manner,4.6753996230108896e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1813,artificial manner,3.472456455710926e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1814,artificial manner,3.932245817850344e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1815,artificial manner,3.620287714056758e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1816,artificial manner,5.45981038158061e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1817,artificial manner,5.970271432786944e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1818,artificial manner,3.6522855850762426e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1819,artificial manner,7.577008176440359e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1820,artificial manner,3.770509704459357e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1821,artificial manner,3.7803971508765244e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1822,artificial manner,4.0759193353778755e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1823,artificial manner,6.409322850231547e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1824,artificial manner,6.011335784705807e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1825,artificial manner,5.797949853558748e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1826,artificial manner,4.5345025512233406e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1827,artificial manner,5.1260155231602766e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1828,artificial manner,5.9491132686773085e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1829,artificial manner,3.630440659208034e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1830,artificial manner,3.806458193089668e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1831,artificial manner,2.4606880089095284e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1832,artificial manner,4.299611128244507e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1833,artificial manner,4.3190468090870127e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1834,artificial manner,3.312748120265496e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1835,artificial manner,4.8296428190042207e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1836,artificial manner,3.512268736960422e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1837,artificial manner,4.0833828762742996e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1838,artificial manner,4.3347743172716946e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1839,artificial manner,5.518424117667564e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1840,artificial manner,3.674859883062709e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1841,artificial manner,6.17439002148501e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1842,artificial manner,4.014842858168777e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1843,artificial manner,3.943154425201101e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1844,artificial manner,7.312485372779065e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1845,artificial manner,5.1353278074373065e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1846,artificial manner,2.8910498883760738e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1847,artificial manner,3.379706114969849e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1848,artificial manner,2.5135941328358058e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1849,artificial manner,3.90432589592038e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1850,artificial manner,3.945241289216028e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1851,artificial manner,3.015804139749889e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1852,artificial manner,2.2870791371865096e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1853,artificial manner,2.7830143523033257e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1854,artificial manner,5.0028327591711275e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1855,artificial manner,2.6235802863538993e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1856,artificial manner,3.216595265143063e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1857,artificial manner,2.8399563589687205e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1858,artificial manner,4.240067241756407e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1859,artificial manner,2.3878010013689277e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1860,artificial manner,2.3049563174781795e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1861,artificial manner,3.8764842003047306e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1862,artificial manner,3.7322703150266534e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1863,artificial manner,3.580613139320121e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1864,artificial manner,3.6712918927150895e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1865,artificial manner,2.4670908871371466e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1866,artificial manner,3.0701055919735154e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1867,artificial manner,1.9741669299300213e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1868,artificial manner,2.4727803804580617e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1869,artificial manner,2.190336090279743e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1870,artificial manner,2.2698737278670222e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1871,artificial manner,3.2042487163597144e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1872,artificial manner,2.7617689468684148e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1873,artificial manner,2.2181254166753206e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1874,artificial manner,2.530718745674676e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1875,artificial manner,2.0683454948766666e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1876,artificial manner,2.7389813084255366e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
1877,artificial manner,3.7591252777247064e-8,Google Books Ngram Viewer,en,0,false,suspicion_negative
