year,term,value,source,corpus,smoothing,case_sensitive,query_group
1812,artificial colour,1.4167877981918764e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1813,artificial colour,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1814,artificial colour,1.8724979344852954e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1815,artificial colour,3.620287625238916e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1816,artificial colour,1.3649525953951525e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1817,artificial colour,3.3168174873310363e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1818,artificial colour,1.521785586433566e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1819,artificial colour,9.776784715143094e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1820,artificial colour,1.9606650525361147e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1821,artificial colour,1.150555739570791e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1822,artificial colour,4.216468063589218e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1823,artificial colour,7.255837264352749e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1824,artificial colour,6.679261588260488e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1825,artificial colour,1.0939528394260378e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1826,artificial colour,1.1932901333722157e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1827,artificial colour,3.4173437413187457e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1828,artificial colour,8.498733272688241e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1829,artificial colour,4.400534159287872e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1830,artificial colour,7.250396727442876e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1831,artificial colour,1.2795577930546642e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1832,artificial colour,4.913841333831215e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1833,artificial colour,5.704401839778939e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1834,artificial colour,1.777572222749768e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1835,artificial colour,3.6588201357545813e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1836,artificial colour,1.463445253868656e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1837,artificial colour,6.163596966146656e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1838,artificial colour,3.802433479194178e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1839,artificial colour,6.450105782818127e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1840,artificial colour,2.8822431108466162e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1841,artificial colour,1.9917387739099013e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1842,artificial colour,9.065773909355812e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1843,artificial colour,4.524931096483442e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1844,artificial colour,6.85545487044692e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1845,artificial colour,8.055415889884898e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1846,artificial colour,6.593622536854582e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1847,artificial colour,6.557638876358851e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1848,artificial colour,3.278601112821633e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1849,artificial colour,1.1607455441264847e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1850,artificial colour,3.802642201122808e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1851,artificial colour,7.201920393384853e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1852,artificial colour,2.7106123540177052e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1853,artificial colour,3.18058773762786e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1854,artificial colour,2.9216543850907328e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1855,artificial colour,1.5167573863550388e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1856,artificial colour,7.42291161870412e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1857,artificial colour,7.629733289604701e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1858,artificial colour,4.2400669642006505e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1859,artificial colour,3.6424083749153624e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1860,artificial colour,8.06734767877515e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1861,artificial colour,1.6227142296543207e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1862,artificial colour,1.5311877987755906e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1863,artificial colour,1.4133998860188512e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1864,artificial colour,1.0971676900339844e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1865,artificial colour,1.276081462719958e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1866,artificial colour,1.2729706178049582e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1867,artificial colour,5.025151850190923e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1868,artificial colour,6.65748567385549e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1869,artificial colour,5.2992001897678165e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1870,artificial colour,6.7482730514711875e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1871,artificial colour,9.403773426619466e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1872,artificial colour,6.983783773506502e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1873,artificial colour,5.786414458697209e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1874,artificial colour,1.4330576281196272e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1875,artificial colour,1.296574814180218e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1876,artificial colour,1.1697732560378427e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1877,artificial colour,1.006380045964761e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1878,artificial colour,1.5566619993023778e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1879,artificial colour,6.274656794147404e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1880,artificial colour,1.2511494951183977e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1881,artificial colour,9.859917327048606e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1882,artificial colour,9.311476922846396e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1883,artificial colour,7.140841251640495e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1884,artificial colour,2.6115341000831904e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1885,artificial colour,6.2590007621210475e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1886,artificial colour,1.581404740491621e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1887,artificial colour,7.491571363260618e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1888,artificial colour,8.734059003812078e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1889,artificial colour,7.981965310932537e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1890,artificial colour,8.14658129844048e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1891,artificial colour,7.174522309583153e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1892,artificial colour,9.743582690679986e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1893,artificial colour,1.0925257989957693e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1894,artificial colour,4.528787872493112e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1895,artificial colour,2.23796003950838e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1896,artificial colour,4.304662043486118e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1897,artificial colour,6.7871601394653425e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1898,artificial colour,1.3970529816331734e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1899,artificial colour,7.0638285498692e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1900,artificial colour,2.039273772069805e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1901,artificial colour,8.057249867299277e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1902,artificial colour,6.114699302450788e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1903,artificial colour,3.1694213920019365e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1904,artificial colour,3.8807823621311854e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1905,artificial colour,3.0274355383719254e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1906,artificial colour,8.395097950142372e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1907,artificial colour,3.073285959054317e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1908,artificial colour,7.082239211753105e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1909,artificial colour,4.7828552229844945e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1910,artificial colour,5.901736835345339e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1911,artificial colour,8.682283850203198e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1912,artificial colour,5.619049212035598e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1913,artificial colour,4.103592167459258e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1914,artificial colour,8.336882378889854e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1915,artificial colour,9.166861270060167e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1916,artificial colour,3.3658469553166093e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1917,artificial colour,1.5849304646486928e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1918,artificial colour,4.516757828865181e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1919,artificial colour,4.1120550298145986e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1920,artificial colour,4.503838524350101e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1921,artificial colour,3.0575906528884644e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1922,artificial colour,2.555168535089969e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1923,artificial colour,5.459486099312905e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1924,artificial colour,1.9871734813214914e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1925,artificial colour,3.3033227819778688e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1926,artificial colour,2.5838454431603708e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1927,artificial colour,3.0060030020706563e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1928,artificial colour,2.9579488025621714e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1929,artificial colour,3.668834930303788e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1930,artificial colour,4.057888927655462e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1931,artificial colour,4.013838747485288e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1932,artificial colour,3.1690793877992007e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1933,artificial colour,1.1353046946993572e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1934,artificial colour,5.7405569325874595e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1935,artificial colour,4.187366009489324e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1936,artificial colour,6.144138753327866e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1937,artificial colour,4.009516635372634e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1938,artificial colour,4.355773415565256e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1939,artificial colour,3.526628968020251e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1940,artificial colour,4.280466203709921e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1941,artificial colour,3.5091410541254753e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1942,artificial colour,2.548773719857067e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1943,artificial colour,1.026702167727933e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1944,artificial colour,6.467839236412587e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1945,artificial colour,7.858948034011881e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1946,artificial colour,4.31382629617616e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1947,artificial colour,4.533426203878754e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1948,artificial colour,2.2598644344729024e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1949,artificial colour,5.868330155145429e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1950,artificial colour,4.768648212416515e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1951,artificial colour,4.5605889065214456e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1952,artificial colour,4.984602543223193e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1953,artificial colour,6.780815048346156e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1954,artificial colour,5.849268097657401e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1955,artificial colour,5.8252858300966714e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1956,artificial colour,4.532603847806627e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1957,artificial colour,5.240716346999186e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1958,artificial colour,4.2684402956627565e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1959,artificial colour,7.302567939238003e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1960,artificial colour,5.819079405833261e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1961,artificial colour,3.851528110332403e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1962,artificial colour,4.851203438960283e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1963,artificial colour,4.101125772315584e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1964,artificial colour,3.913887505757607e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1965,artificial colour,3.857999475442853e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1966,artificial colour,5.459399571305923e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1967,artificial colour,2.3562924111875105e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1968,artificial colour,6.5368244983599055e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1969,artificial colour,5.884961587487858e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1970,artificial colour,4.905474665362064e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1971,artificial colour,2.249871566828432e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1972,artificial colour,4.572561551619003e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1973,artificial colour,1.5196547908935543e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1974,artificial colour,1.8952524272197735e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1975,artificial colour,3.3409732133615755e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1976,artificial colour,1.3713032931406133e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1977,artificial colour,1.7969554733099358e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1978,artificial colour,1.3175797536346678e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1979,artificial colour,1.7506043142878625e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1980,artificial colour,2.3128241682934814e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1981,artificial colour,1.7588894611619832e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1982,artificial colour,1.7878883547262081e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1983,artificial colour,1.9748153043397387e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1984,artificial colour,2.1291978805071388e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1985,artificial colour,2.6327633684264384e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1986,artificial colour,3.3013520459035384e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1987,artificial colour,3.6685996254726128e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1988,artificial colour,2.8908494209556324e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1989,artificial colour,3.389856194357943e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1990,artificial colour,2.8017499986709993e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1991,artificial colour,2.547377309092269e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1992,artificial colour,1.7674832882008662e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1993,artificial colour,1.4029602896092896e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1994,artificial colour,1.6870872858454344e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1995,artificial colour,1.2169837915187998e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1996,artificial colour,1.2440941055125165e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1997,artificial colour,3.5554125060732744e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1998,artificial colour,2.1696736282605933e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1999,artificial colour,4.577585463461098e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
2000,artificial colour,3.2700891439141344e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
2001,artificial colour,1.8387437961120412e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
2002,artificial colour,1.8038013027688038e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
2003,artificial colour,2.3936271298374834e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
2004,artificial colour,2.5354741084449017e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
2005,artificial colour,3.484633526174008e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
2006,artificial colour,2.3887487543561292e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
2007,artificial colour,2.115570676974876e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
2008,artificial colour,3.9552821538835214e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
2009,artificial colour,3.0626170106906603e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
2010,artificial colour,2.6397009855738673e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
2011,artificial colour,2.4415901904439874e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
2012,artificial colour,3.5120494706886163e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
2013,artificial colour,3.9029082639363555e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
2014,artificial colour,3.296585476819658e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
2015,artificial colour,3.3727869525046472e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
2016,artificial colour,3.2823055384767486e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
2017,artificial colour,2.3021804601564e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
2018,artificial colour,3.317292582988296e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
2019,artificial colour,2.2983591072001097e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1800,artificial colors,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1801,artificial colors,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1802,artificial colors,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1803,artificial colors,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1804,artificial colors,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1805,artificial colors,2.5779223200572687e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1806,artificial colors,4.223635663436198e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1807,artificial colors,5.616035636535344e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1808,artificial colors,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1809,artificial colors,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1810,artificial colors,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1811,artificial colors,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1812,artificial colors,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1813,artificial colors,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1814,artificial colors,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1815,artificial colors,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1816,artificial colors,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1817,artificial colors,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1818,artificial colors,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1819,artificial colors,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1820,artificial colors,1.5082038951064192e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1821,artificial colors,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1822,artificial colors,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1823,artificial colors,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1824,artificial colors,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1825,artificial colors,5.469764197130189e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1826,artificial colors,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1827,artificial colors,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1828,artificial colors,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1829,artificial colors,1.100133539821968e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1830,artificial colors,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1831,artificial colors,9.842752168864877e-10,Google Books Ngram Viewer,en,0,false,consumer_packaging
1832,artificial colors,1.2284603334578037e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1833,artificial colors,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1834,artificial colors,6.4638987495868605e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1835,artificial colors,4.3905843405411815e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1836,artificial colors,1.463445253868656e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1837,artificial colors,1.5408991860255128e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1838,artificial colors,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1839,artificial colors,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1840,artificial colors,7.205607777116541e-10,Google Books Ngram Viewer,en,0,false,consumer_packaging
1841,artificial colors,1.3278258492732675e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1842,artificial colors,6.475552871698653e-10,Google Books Ngram Viewer,en,0,false,consumer_packaging
1843,artificial colors,1.292837503719113e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1844,artificial colors,5.712879058705767e-10,Google Books Ngram Viewer,en,0,false,consumer_packaging
1845,artificial colors,1.5103904793534184e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1846,artificial colors,3.043210350384129e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1847,artificial colors,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1848,artificial colors,3.2786009462881793e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1849,artificial colors,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1850,artificial colors,4.75330275140351e-10,Google Books Ngram Viewer,en,0,false,consumer_packaging
1851,artificial colors,2.250600150688342e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1852,artificial colors,1.6941327229957892e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1853,artificial colors,2.7830142634854838e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1854,artificial colors,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1855,artificial colors,1.639737678971187e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1856,artificial colors,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1857,artificial colors,8.477481494573169e-10,Google Books Ngram Viewer,en,0,false,consumer_packaging
1858,artificial colors,4.664073682825176e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1859,artificial colors,8.09424083314525e-10,Google Books Ngram Viewer,en,0,false,consumer_packaging
1860,artificial colors,2.304956447929385e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1861,artificial colors,9.015079238672286e-10,Google Books Ngram Viewer,en,0,false,consumer_packaging
1862,artificial colors,2.392480880075709e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1863,artificial colors,4.240199746874396e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1864,artificial colors,8.439751675304308e-10,Google Books Ngram Viewer,en,0,false,consumer_packaging
1865,artificial colors,2.126802511881465e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1866,artificial colors,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1867,artificial colors,6.1019701513842506e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1868,artificial colors,1.331497134771098e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1869,artificial colors,2.472960058952367e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1870,artificial colors,6.134794006129596e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1871,artificial colors,5.224318588847865e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1872,artificial colors,4.7616707243847145e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1873,artificial colors,1.285869855038868e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1874,artificial colors,1.2196235132932998e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1875,artificial colors,4.3219158252227885e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1876,artificial colors,1.997173981749256e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1877,artificial colors,6.511870598302494e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1878,artificial colors,6.008169073368208e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1879,artificial colors,9.275579304635073e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1880,artificial colors,1.0509655756774094e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1881,artificial colors,4.411015441796451e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1882,artificial colors,1.0266500316546967e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1883,artificial colors,4.046476709262947e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1884,artificial colors,9.357997196590695e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1885,artificial colors,6.035465238696247e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1886,artificial colors,8.810683738147418e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1887,artificial colors,1.1130334875986136e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1888,artificial colors,1.4093595193664932e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1889,artificial colors,1.1972947883132079e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1890,artificial colors,1.0474176248553846e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1891,artificial colors,1.019537423929684e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1892,artificial colors,8.272852888846494e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
